Date,Open,High,Low,Close,Adj Close,Volume
2019-11-21,0.021885,0.023056,0.020852,0.021126,0.021126,1118232
2019-11-22,0.021132,0.022343,0.019508,0.020594,0.020594,1647450
2019-11-23,0.020587,0.020831,0.019952,0.020738,0.020738,1120496
2019-11-24,0.020740,0.021846,0.020266,0.020266,0.020266,1104265
2019-11-25,0.020247,0.021019,0.018724,0.020497,0.020497,1534082
2019-11-26,0.020487,0.020781,0.020118,0.020637,0.020637,1059590
2019-11-27,0.020558,0.020565,0.019056,0.020316,0.020316,1165492
2019-11-28,0.020323,0.020985,0.020245,0.020329,0.020329,984380
2019-11-29,0.020336,0.020209,0.019515,0.020010,0.020010,966842
2019-11-30,0.020008,0.020700,0.019978,0.020152,0.020152,867407
2019-12-01,0.020145,0.020540,0.019809,0.020364,0.020364,956695
2019-12-02,0.020362,0.020775,0.020159,0.020358,0.020358,911031
2019-12-03,0.020358,0.020534,0.019945,0.020212,0.020212,847576
2019-12-04,0.020207,0.020778,0.019995,0.020235,0.020235,1084652
2019-12-05,0.020227,0.020562,0.019529,0.020038,0.020038,905697
2019-12-06,0.020058,0.019832,0.019558,0.019769,0.019769,855806
2019-12-07,0.019769,0.019825,0.019636,0.019688,0.019688,782298
2019-12-08,0.019685,0.020146,0.019607,0.019997,0.019997,851591
2019-12-09,0.019992,0.020526,0.019946,0.020028,0.020028,911269
2019-12-10,0.020022,0.020412,0.019910,0.020097,0.020097,942484
2019-12-11,0.020104,0.020387,0.019819,0.019897,0.019897,975026
2019-12-12,0.019898,0.020123,0.019527,0.020102,0.020102,1089360
2019-12-13,0.020109,0.020064,0.019773,0.019938,0.019938,999330
2019-12-14,0.019939,0.020426,0.019992,0.020053,0.020053,989248
2019-12-15,0.020052,0.020123,0.019494,0.020010,0.020010,1011584
2019-12-16,0.020013,0.020660,0.019107,0.019274,0.019274,1297123
2019-12-17,0.019278,0.020181,0.018281,0.018463,0.018463,1363925
2019-12-18,0.018471,0.018331,0.016461,0.018290,0.018290,1630458
2019-12-19,0.018285,0.018630,0.017489,0.017954,0.017954,1327906
2019-12-20,0.017963,0.017975,0.017591,0.017879,0.017879,1132262
2019-12-21,0.017883,0.017959,0.017746,0.017818,0.017818,1035864
2019-12-22,0.017813,0.017727,0.017031,0.017622,0.017622,1214265
2019-12-23,0.017614,0.018317,0.017322,0.017485,0.017485,1308182
2019-12-24,0.017487,0.017982,0.017386,0.017626,0.017626,1087304
2019-12-25,0.017626,0.017741,0.017166,0.017382,0.017382,1157091
2019-12-26,0.017386,0.018082,0.017324,0.017456,0.017456,1188135
2019-12-27,0.017457,0.017571,0.017122,0.017450,0.017450,1138448
2019-12-28,0.017450,0.017800,0.017341,0.017535,0.017535,1102666
2019-12-29,0.017528,0.018432,0.017244,0.018155,0.018155,1307993
2019-12-30,0.018160,0.018752,0.018037,0.018186,0.018186,1343337
2019-12-31,0.018184,0.018591,0.017905,0.018018,0.018018,1242336
2020-01-01,0.018020,0.018449,0.017944,0.018167,0.018167,1102089
2020-01-02,0.018169,0.018727,0.018174,0.018239,0.018239,1149917
2020-01-03,0.018239,0.018319,0.017222,0.018267,0.018267,1426414
2020-01-04,0.018267,0.018359,0.017953,0.018226,0.018226,1002732
2020-01-05,0.018227,0.018810,0.018222,0.018388,0.018388,1015565
2020-01-06,0.018392,0.018577,0.017515,0.018574,0.018574,1170484
2020-01-07,0.018575,0.017762,0.017209,0.017583,0.017583,1134040
2020-01-08,0.017576,0.018172,0.017113,0.017483,0.017483,1161801
2020-01-09,0.017470,0.017946,0.017291,0.017639,0.017639,976933
2020-01-10,0.017637,0.017653,0.016595,0.017628,0.017628,1112442
2020-01-11,0.017561,0.018225,0.017693,0.017782,0.017782,1161078
2020-01-12,0.017796,0.017839,0.017419,0.017806,0.017806,1040973
2020-01-13,0.017848,0.018024,0.017547,0.017709,0.017709,1028773
2020-01-14,0.017712,0.018995,0.016320,0.018799,0.018799,1893154
2020-01-15,0.018774,0.019351,0.018293,0.018875,0.018875,1722911
2020-01-16,0.018886,0.019150,0.018307,0.018844,0.018844,1574453
2020-01-17,0.018855,0.019383,0.018230,0.019126,0.019126,1679587
2020-01-18,0.019123,0.019963,0.018651,0.019610,0.019610,1669424
2020-01-19,0.019621,0.020359,0.018800,0.019178,0.019178,1575119
2020-01-20,0.019171,0.019534,0.018750,0.019303,0.019303,1287248
2020-01-21,0.019296,0.019427,0.018960,0.019403,0.019403,1119310
2020-01-22,0.019393,0.019699,0.019212,0.019387,0.019387,1060933
2020-01-23,0.019387,0.020022,0.019068,0.019381,0.019381,1236763
